,x,y,v,Subtypes,colors,scatter_x,scatter_y,avg_imp,fold_00_imp,fold_01_imp,fold_02_imp,fold_03_imp,fold_04_imp,fold_05_imp,fold_06_imp,fold_07_imp,fold_08_imp,fold_09_imp
65,2,3,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,cluster_01,#fcf500,2.1570804,3.41411,0.1998377527894163,0.1658483794219381,0.14291165811145332,0.2692287397810829,0.14399543188499833,0.22006491336823528,0.3055155006302518,0.2062748329782751,0.10359016620204903,0.2690091544892958,0.1719387510265833
66,3,3,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_aurimucosum,cluster_03,#00fff6,2.3589058,2.5326884,-0.2870772413317825,-0.36800133387252826,-0.28654565920445346,-0.3425953035020775,-0.2727759796661324,-0.3185943521774282,-0.27138755333447406,-0.20997366618909158,-0.2784475175707331,-0.3152758047165631,-0.20717524308434299
67,4,3,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis,cluster_02,#08ff00,2.6271489,3.0716496,-0.14783985610519346,-0.18438667385714566,-0.09205432360334205,-0.14413298123336524,-0.15883285489998683,-0.1424092423741228,-0.17868516469481452,-0.09666438957191135,-0.1753447680678958,-0.18841478648443183,-0.1174733762649183
68,5,3,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger,cluster_03,#00fff6,2.863167,2.5687282,0.09281156543087536,0.09358206050200676,0.03177256540442198,0.2004491626888861,-0.01018229786225094,0.15509644997240435,0.19591060151296075,0.03236438477607933,-0.08829305103569414,0.0977164103302844,0.21969936801965512
69,6,3,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA,cluster_03,#00fff6,2.9518588,2.632624,0.11903648078915115,0.0886665063864702,0.2361446262846511,0.15920935953155632,0.07869979709915154,0.21244523563114737,0.19369200770528558,0.0585147122937578,-0.047169895032420354,0.092890661142967,0.11727179684894483
70,7,3,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_unclassified,cluster_02,#08ff00,3.185389,2.2829092,0.37662742035399804,0.35456355534332634,0.4336236513577149,0.4272475395191394,0.45186548888628886,0.253976873722657,0.4266501078770728,0.34854702070251553,0.27523022570124456,0.4086510065890889,0.3859187338409323
71,8,3,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Olsenella|s__Olsenella_unclassified,cluster_03,#00fff6,3.299426,2.3467898,-0.08802910800019688,-0.12396823929011296,-0.06769494374759977,-0.034252303615404524,-0.1432603260437586,-0.13878855744938534,-0.0008521333702297096,-0.058455707046161806,-0.10820934574944611,-0.10280224372236399,-0.10200727996750604
72,9,3,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,cluster_02,#08ff00,3.3723433,2.3712156,-0.06171404926996419,-0.04048944274621499,-0.04934588405578238,-0.10228621401592536,-0.0431989862202526,-0.05145034661757448,-0.04569932831351423,-0.07158547160282999,-0.09362756775487073,-0.08032425020341781,-0.03913300116925933
73,10,3,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme,cluster_02,#08ff00,3.3838158,2.4066563,0.0038508469412534803,-0.019710226310741367,-0.05997899422472301,0.07088290725843387,-0.0877072954703737,0.1463280696437892,-0.03811588336884819,-0.01439340980512684,-0.10328276525605948,0.12152906046973996,0.022957006476444355
74,11,3,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus,cluster_03,#00fff6,3.6993148,2.2969675,0.0897580899984633,0.14855413658144676,-0.044972237844139944,0.10117474996372876,-0.01843049158034645,0.407682769815764,0.20535334733088256,0.0699656918288925,-0.3180260173437945,0.35441305595316924,-0.008134104720969856
75,12,3,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_L2_50,cluster_01,#fcf500,4.0630608,2.4188404,0.13394647123602516,0.31438930309203467,0.13453460548509114,0.17829747137557242,0.01928398568069238,0.3094586381813454,0.0732190274304268,0.12673674904659857,-0.010389322879445727,0.2538536946766673,-0.05991943972873135
76,13,3,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Gracilibacillus|s__Gracilibacillus_unclassified,cluster_02,#08ff00,4.2988334,2.6182647,-0.1876369297273906,-0.18418665752189403,-0.25033044636319196,-0.21657392836068692,-0.2569796414648577,-0.10081435073517112,-0.3040654945833176,-0.1515833355430588,-0.09235598337014982,-0.15236265086691111,-0.16711680846466695
77,14,3,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified,cluster_01,#fcf500,4.411162,2.5205789,-0.11566344739633198,-0.06068037329502278,-0.06728024503700115,-0.12144836190595187,-0.1681164556632493,-0.09185588419431619,-0.08802111471175322,-0.03583955018925179,-0.24053610519844923,-0.0935543524299379,-0.18930203133838633
78,15,3,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified,cluster_01,#fcf500,4.772027,2.5599697,-0.10527802126268082,-0.09128217963775713,-0.030742863606821946,-0.1699967199973012,-0.1252933574046312,-0.10249409888794371,-0.07537428659823418,-0.11857233180038657,-0.12752946071889587,-0.06298955245172382,-0.14850536152311264
79,16,3,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes,cluster_02,#08ff00,6.1657887,3.383821,-0.3348222673624656,-0.3678901456385969,-0.3318301992647357,-0.3835167136732806,-0.31510535115880983,-0.3711553553292115,-0.34455232259040486,-0.2716539624443209,-0.31894860732342467,-0.36528575248316997,-0.2782842637187012
80,17,3,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname|s__Enterobacteriaceae_bacterium_9_2_54FAA,cluster_03,#00fff6,6.7980494,2.8464074,-0.33589057097085123,-0.3702983199190539,-0.3325778224075477,-0.3841888921519601,-0.3156275902437641,-0.37343982883797744,-0.34498348244435095,-0.27440716020523453,-0.3193027245238359,-0.3658164355742505,-0.2782634534005372
81,18,3,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,cluster_03,#00fff6,7.3343625,3.2479472,-0.19595774101988486,-0.1802609569675494,-0.1724817628569594,-0.22918476238559665,-0.1732001815565588,-0.2032179747962942,-0.13852524545743847,-0.21786503160976198,-0.22450254008424494,-0.21281810521131975,-0.20752084927312503
82,19,3,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,cluster_03,#00fff6,8.207525,3.6104097,-0.2953284097356841,-0.32878250230729017,-0.2936847676725807,-0.3410989995766954,-0.2726748903221741,-0.33516576773682466,-0.2405396209014827,-0.26053310943472485,-0.30021838473898144,-0.3020914360915511,-0.27849461857453606
83,20,3,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_gasseri,cluster_03,#00fff6,8.238152,3.6254513,-0.2883746156419517,-0.3281482961210501,-0.28985250500420934,-0.35665660875269367,-0.27643990567008475,-0.31291583764754416,-0.2273507569741684,-0.24065541261968895,-0.2912097109546223,-0.2821708565805005,-0.278346266094955
84,0,4,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Clostridiales_Family_XI_Incertae_Sedis_noname|s__Clostridiales_bacterium_BV3C26,cluster_04,#0010ff,0.6491139,2.511899,-0.3086936359250854,-0.3406155340218814,-0.31246983687652446,-0.35618430200583556,-0.31509526675221855,-0.32950866961535324,-0.3331312802975704,-0.25513005840135233,-0.2574845367730881,-0.31290026026241935,-0.27441661424461083
85,1,4,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter|s__Coprobacter_fastidiosus,cluster_04,#0010ff,0.8995343,2.7712836,0.10996673288042277,0.12961479105867307,0.0016366722422923525,0.2558734073294848,-0.017170867723513082,0.12482123535736184,0.03518759121629472,0.20548009985605203,0.11790916353538454,0.12074226762411568,0.12557296830808187
86,2,4,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis,cluster_01,#fcf500,1.9267099,3.57203,0.8602793493044306,0.9923282291225722,1.1347400665933973,0.760903900857519,0.7498559858809045,0.7002212689788371,0.6206557762487364,0.9462860824550441,0.7927504782750393,1.1047370012147322,0.8003147034175235
87,3,4,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1,cluster_02,#08ff00,2.138804,3.4557662,6.646477061322537,7.190598342117028,4.7280471168952,8.25435374383434,6.8973220818111995,4.609429616821227,4.593390856659566,8.314263939382872,4.328087009345018,5.128205181891019,12.421072724467894
88,4,4,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Candidatus_Zinderia|s__Candidatus_Zinderia_insecticola,cluster_05,#ee00ff,2.4827473,3.256146,-0.12567665507822912,-0.1054368503728582,-0.19710300478946946,-0.12193635615068096,-0.10956920933100604,-0.03951605917032446,-0.14411118942527573,-0.2715118128282963,-0.12184395178432238,-0.1005865674909205,-0.04515154943913715
89,5,4,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae,cluster_05,#ee00ff,2.5600295,3.166515,-0.04969397564525559,0.006530554825311561,-0.08275586857910382,-0.0571295356431664,0.041884421740217365,-0.005245892157626263,-0.03481731590794962,-0.2639955115530672,-0.10286051311319615,-0.012134087628804505,0.013583991564829133
90,6,4,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus,cluster_02,#08ff00,2.854181,2.9743881,3.00435033947769,3.7352169592765954,7.0000799792329715,4.362296030689765,2.7754062803458286,1.7506446009072962,2.9920990287864466,1.6006381799057292,1.398825976769024,2.939723034313151,1.488573324550095
91,7,4,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified,cluster_03,#00fff6,3.0034811,2.7112808,0.9646740271527507,1.1046187075684433,0.9763215806378802,1.201954332999389,0.9272525161544513,1.1732378322138048,0.9218206636992552,0.6470615343871154,0.7038099990243905,1.1155184431918443,0.8751446616509341
92,8,4,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Sphaerochaeta|s__Sphaerochaeta_unclassified,cluster_02,#08ff00,3.2949672,2.8582306,-0.20401775470604097,-0.07745514900429568,-0.09912067489587885,-0.3359541703562789,-0.1413256456272009,-0.3709163821557298,-0.20186701435185073,-0.21689860903185956,-0.24155979577124168,-0.18634579717977573,-0.16873430868629785
93,9,4,k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Halobacteroidaceae_unclassified,cluster_02,#08ff00,3.401398,2.9268377,-0.32637118603722803,-0.36144886807327176,-0.31724802663444684,-0.3601746889318741,-0.31064932611770085,-0.36370904524174913,-0.3381448749554312,-0.26618431641454227,-0.3187474369809678,-0.34938093106535645,-0.27802434595694037
94,10,4,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterellaceae_unclassified,cluster_01,#fcf500,3.4358273,2.435751,0.1404169892925166,0.1829829102165554,-0.020320932509881956,0.24923457602471188,0.07495103978137214,0.28945281339736656,0.11030873012053284,0.06731000570448273,0.11244826738034445,0.19231949722319894,0.14548298558648284
95,11,4,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_angulatum,cluster_02,#08ff00,3.7568471,3.139903,-0.3173586697399714,-0.33887801398467243,-0.30168387911453676,-0.36681056734099887,-0.299541380716305,-0.3710256571949166,-0.3271015452819192,-0.2683569855683132,-0.29618995755001704,-0.33319483064410027,-0.2708038800039347
96,12,4,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Clostridium_bartlettii,cluster_01,#fcf500,4.2143083,2.590448,-0.08357592961327825,-0.0844405856923809,0.0060552844462034355,-0.09211673693445328,-0.12387267272773263,-0.06951173725358918,-0.10195443178213806,-0.06330027211478442,-0.12013862339084903,-0.07397788382119382,-0.11250163686186468
97,13,4,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,cluster_02,#08ff00,4.458409,2.9726498,0.30601160424867435,0.5951573840403576,0.32250548736259205,0.24508514182120997,0.31619211745660186,0.29253990562286075,0.22098348942525178,0.14278108391888358,0.2677468872165756,0.4161705083487182,0.24095403727369222
98,14,4,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae|g__Gallionellaceae_unclassified,cluster_02,#08ff00,4.480509,3.070991,0.0740370076981501,0.17526634588892168,0.13696540300610777,0.003766339370360232,0.11108100123396948,0.17188114943089577,-0.011868941985610568,-0.04007224147320257,0.06670782136617374,0.16147081614533454,-0.03482761600144907
99,15,4,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,cluster_02,#08ff00,4.749976,3.0746562,0.23945891668602673,0.3843708574439448,0.2973755135982664,0.22924152023868183,0.1596521792680888,0.3052602358846187,0.33520650933980967,0.06036575214644366,0.19078762337504263,0.3553600680875578,0.07696890747781303
100,16,4,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__Alicyclobacillus|s__Alicyclobacillus_unclassified,cluster_02,#08ff00,6.193245,3.3839312,-0.3349523170958214,-0.36862580808446416,-0.3319986071101477,-0.3837186309473309,-0.3151162801583247,-0.37125417876229977,-0.34458469978743966,-0.2717861056149958,-0.31898410911238684,-0.3651844090935794,-0.2782703422872444
101,17,4,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Dysgonomonas_unclassified,cluster_03,#00fff6,6.595738,2.9768553,-0.3356567934819229,-0.36918793975791947,-0.3327035274885116,-0.38418355635591855,-0.31569360516283534,-0.37272706993894755,-0.3446058556769738,-0.2747617043912939,-0.31913376666455046,-0.36530505793885937,-0.2782658514434187
102,18,4,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_tigurinus,cluster_03,#00fff6,8.129594,3.701906,-0.25914515471410027,-0.2859630505255186,-0.2591129997461038,-0.31230745665265636,-0.2468699069889771,-0.29055793076335945,-0.1367950082077622,-0.24290426230675186,-0.27609611429272685,-0.2628877549792601,-0.27795706267788634
103,19,4,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_koseri,cluster_03,#00fff6,8.172505,3.6692965,-0.2587453240328451,-0.29207389497757974,-0.2760575971893515,-0.30770513350424533,-0.2348871654429575,-0.27435307517189755,-0.19398630432566924,-0.24206894876761575,-0.25792799773429936,-0.2301296935431339,-0.2782634296717019
104,20,4,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,cluster_03,#00fff6,8.840159,4.020633,-0.28098839548743976,-0.2999553667670158,-0.29247232939777795,-0.32980176686817203,-0.27191727381730607,-0.28068237050563105,-0.23718221379088456,-0.2546406296582942,-0.27465881861080377,-0.3038660416843101,-0.2647071437742021
105,0,5,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis,cluster_02,#08ff00,1.0164697,4.005034,0.9790715592064853,1.2240098786083877,1.5669495203190102,0.9541728596701184,0.9976770055640798,1.0352472572676394,1.2152242087468068,0.9051908940451162,0.38352139181447226,0.7669308700978604,0.7417917059313621
106,1,5,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,cluster_01,#fcf500,1.3492264,3.9675872,0.897006434453929,0.7944959238726298,1.1284091577108588,1.3822254922542299,1.2406607759012618,0.9373667494316662,0.8118510011643341,0.9481948969955138,0.4242917707234742,0.9057561199079412,0.39681245657737996
107,2,5,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_rectale,cluster_02,#08ff00,1.6528988,3.793575,1.0907870746368271,1.0410789468962307,0.7779146463083199,1.491305877305038,1.063648102080453,1.0372252141649754,0.8893252254715006,0.9988467073736337,1.632860620750201,1.0720364429751552,0.9036289630427635
108,3,5,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified,cluster_01,#fcf500,1.9307224,3.6739974,2.5775962968993835,2.9631005190347652,2.3326995303851485,2.33573743892179,2.574970383420709,2.7547622138867838,2.7808745963497583,2.448637664985533,2.862287320537086,2.4996540545247785,2.2232392469474864
109,4,5,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_unclassified,cluster_01,#fcf500,2.175241,3.4888945,0.49086360285681446,0.5848862476795764,0.43782669746705793,0.6740299912224536,0.3930515402020145,0.49856730303791696,0.4596567086965538,0.5179812088102785,0.29583157073334015,0.6105838512082548,0.4362209095106972
110,5,5,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_saerimneri,cluster_05,#ee00ff,2.5263498,3.2178612,-0.0064766717451124585,-0.038139890893526804,-0.08294707592072785,-0.0546429406389912,-0.027209251732383737,0.24003145100884812,-0.044917145262740904,-0.2716395870808252,-0.027195388027417024,0.07975106866142513,0.16214204243521488
111,6,5,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified,cluster_05,#ee00ff,2.7018774,3.1275926,6.7315858517886,7.66975315930391,8.352626556720082,0.41037825733946476,7.740000595090303,4.868400113896062,9.116252080984115,3.2346912149585307,6.72934656645989,7.639062209025248,11.555347764108395
112,7,5,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_flavefaciens,cluster_01,#fcf500,2.9921978,2.9876304,0.2311875176336243,0.2600815873271268,0.03293951679625275,0.3095047834202423,0.47954965014935635,0.27226711706926615,0.19471624193964376,0.46116807225798934,0.007018852464643603,0.24017994253377795,0.054449412377943734
